,code,name,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
104,african_american,African American,0.106724,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
105,white,White / Caucasian,0.716235,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
106,asian,Asian,0.106724,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
107,hispanic,Hispanic,0.070317,2022-10-21 11:05:17.701729,Necklow,necklowco,stylishpharmacist,1662645931
108,african_american,African American,0.033125,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
109,white,White / Caucasian,0.673534,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
110,asian,Asian,0.044166,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
111,hispanic,Hispanic,0.249175,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1664431668
112,african_american,African American,0.033125,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
113,hispanic,Hispanic,0.249175,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
114,white,White / Caucasian,0.673534,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
115,asian,Asian,0.044166,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662645423
0,asian,Asian,0.044166,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
1,white,White / Caucasian,0.673534,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
2,african_american,African American,0.033125,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
3,hispanic,Hispanic,0.249175,2022-10-21 11:05:17.701729,Necklow,necklowco,avaireland729,1662975091
0,asian,Asian,0.082322,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
1,african_american,African American,0.512223,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
2,white,White / Caucasian,0.295748,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
3,hispanic,Hispanic,0.109707,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1664431704
4,white,White / Caucasian,0.29579,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
5,african_american,African American,0.512297,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
6,hispanic,Hispanic,0.109579,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
7,asian,Asian,0.082333,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662645855
8,asian,Asian,0.082335,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
9,african_american,African American,0.512306,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
10,white,White / Caucasian,0.295796,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
11,hispanic,Hispanic,0.109563,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,christinadahlmusic,1662975306
12,asian,Asian,0.145891,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
13,white,White / Caucasian,0.250099,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
14,african_american,African American,0.583564,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
15,hispanic,Hispanic,0.020447,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662975315
16,african_american,African American,0.583564,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
17,hispanic,Hispanic,0.020447,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
18,white,White / Caucasian,0.250099,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
19,asian,Asian,0.145891,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1662645418
20,african_american,African American,0.583564,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
21,white,White / Caucasian,0.250099,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
22,asian,Asian,0.145891,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
23,hispanic,Hispanic,0.020447,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,itsthedonjordan,1664432559
24,african_american,African American,0.271418,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
25,hispanic,Hispanic,0.086225,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
26,white,White / Caucasian,0.524742,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
27,asian,Asian,0.117615,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662645904
28,african_american,African American,0.271548,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
29,white,White / Caucasian,0.524992,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
30,asian,Asian,0.117671,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
31,hispanic,Hispanic,0.085789,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1664431870
32,asian,Asian,0.117615,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
33,white,White / Caucasian,0.524742,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
34,african_american,African American,0.271418,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
35,hispanic,Hispanic,0.086225,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,imara.grant,1662975192
36,african_american,African American,0.832946,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
37,white,White / Caucasian,0.091869,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
38,asian,Asian,0.067371,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
39,hispanic,Hispanic,0.007815,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662645397
40,white,White / Caucasian,0.091869,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
41,hispanic,Hispanic,0.007815,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
42,asian,Asian,0.067371,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
43,african_american,African American,0.832946,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1664431836
44,asian,Asian,0.067371,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
45,african_american,African American,0.832946,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
46,white,White / Caucasian,0.091869,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
47,hispanic,Hispanic,0.007815,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,amma.agyei,1662975218
48,asian,Asian,0.067411,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
49,white,White / Caucasian,0.260015,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
50,african_american,African American,0.645222,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
51,hispanic,Hispanic,0.027351,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662975173
52,african_american,African American,0.645222,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
53,white,White / Caucasian,0.260015,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
54,asian,Asian,0.067411,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
55,hispanic,Hispanic,0.027351,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1662645522
56,asian,Asian,0.067411,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
57,african_american,African American,0.645222,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
58,white,White / Caucasian,0.260015,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
59,hispanic,Hispanic,0.027351,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,soogabooga,1664431703
60,african_american,African American,0.661191,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
61,asian,Asian,0.149961,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
62,hispanic,Hispanic,0.032071,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
63,white,White / Caucasian,0.156777,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1664431536
64,white,White / Caucasian,0.156809,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
65,asian,Asian,0.149991,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
66,african_american,African American,0.661323,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
67,hispanic,Hispanic,0.031878,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662975347
68,white,White / Caucasian,0.156809,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
69,african_american,African American,0.661323,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
70,hispanic,Hispanic,0.031878,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
71,asian,Asian,0.149991,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,iice.amber,1662646244
72,asian,Asian,0.062368,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
73,white,White / Caucasian,0.826373,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
74,african_american,African American,0.062368,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
75,hispanic,Hispanic,0.048891,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662975261
76,white,White / Caucasian,0.848959,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
77,african_american,African American,0.052244,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
78,hispanic,Hispanic,0.046553,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
79,asian,Asian,0.052244,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1662645764
0,african_american,African American,0.061384,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
1,white,White / Caucasian,0.828683,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
2,asian,Asian,0.061384,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
3,hispanic,Hispanic,0.048549,2022-10-21 11:05:17.701729,Beauty Melanin,beauty_melanin_,theankitaagrawal,1664432416
0,asian,Asian,0.082335,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
1,white,White / Caucasian,0.295796,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
2,african_american,African American,0.512306,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
3,hispanic,Hispanic,0.109563,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662974934
4,african_american,African American,0.512297,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
5,white,White / Caucasian,0.29579,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
6,asian,Asian,0.082333,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
7,hispanic,Hispanic,0.109579,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1662645818
8,white,White / Caucasian,0.295748,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
9,hispanic,Hispanic,0.109707,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
10,asian,Asian,0.082322,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
11,african_american,African American,0.512223,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,christinadahlmusic,1664431544
12,white,White / Caucasian,0.824791,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
13,hispanic,Hispanic,0.083565,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
14,african_american,African American,0.091643,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
15,asian,Asian,0.0,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1663087029
16,african_american,African American,0.091643,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
17,white,White / Caucasian,0.824791,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
18,asian,Asian,0.0,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
19,hispanic,Hispanic,0.083565,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,kaymcre,1664431567
20,asian,Asian,0.096435,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
21,white,White / Caucasian,0.649328,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
22,african_american,African American,0.126437,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
23,hispanic,Hispanic,0.1278,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662975322
24,african_american,African American,0.126434,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
25,white,White / Caucasian,0.649315,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
26,asian,Asian,0.096433,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
27,hispanic,Hispanic,0.127817,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1662645381
28,african_american,African American,0.126452,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
29,white,White / Caucasian,0.649404,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
30,asian,Asian,0.096446,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
31,hispanic,Hispanic,0.127698,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashleynelltipton,1664431640
32,african_american,African American,0.032767,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
33,white,White / Caucasian,0.80169,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
34,asian,Asian,0.104853,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
35,hispanic,Hispanic,0.06069,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1664431721
36,asian,Asian,0.104836,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
37,white,White / Caucasian,0.80156,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
38,african_american,African American,0.032761,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
39,hispanic,Hispanic,0.060842,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662975303
40,white,White / Caucasian,0.801699,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
41,hispanic,Hispanic,0.06068,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
42,asian,Asian,0.104854,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
43,african_american,African American,0.032767,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,the_vintage_bombshell,1662646317
44,white,White / Caucasian,0.64948,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
45,hispanic,Hispanic,0.060327,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
46,asian,Asian,0.105943,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
47,african_american,African American,0.18425,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1664431632
48,african_american,African American,0.184137,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
49,white,White / Caucasian,0.649082,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
50,asian,Asian,0.105879,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
51,hispanic,Hispanic,0.060902,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662646263
52,asian,Asian,0.105879,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
53,african_american,African American,0.184137,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
54,white,White / Caucasian,0.649082,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
55,hispanic,Hispanic,0.060902,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,oxmxl,1662974747
56,white,White / Caucasian,0.309129,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
57,hispanic,Hispanic,0.624924,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
58,asian,Asian,0.049461,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
59,african_american,African American,0.016487,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662646031
60,african_american,African American,0.016487,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
61,white,White / Caucasian,0.309129,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
62,asian,Asian,0.049461,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
63,hispanic,Hispanic,0.624924,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1664431777
64,white,White / Caucasian,0.309129,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
65,asian,Asian,0.049461,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
66,african_american,African American,0.016487,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
67,hispanic,Hispanic,0.624924,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,mel77wa,1662974771
68,asian,Asian,0.122948,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
69,african_american,African American,0.026989,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
70,white,White / Caucasian,0.782668,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
71,hispanic,Hispanic,0.067396,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1664432004
72,asian,Asian,0.122977,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
73,white,White / Caucasian,0.782854,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
74,african_american,African American,0.026995,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
75,hispanic,Hispanic,0.067174,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662974826
76,white,White / Caucasian,0.78316,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
77,african_american,African American,0.027006,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
78,hispanic,Hispanic,0.066809,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
79,asian,Asian,0.123025,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,momentswithmellissa,1662646114
80,asian,Asian,0.106405,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
81,white,White / Caucasian,0.391924,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
82,african_american,African American,0.383057,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
83,hispanic,Hispanic,0.118615,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662974924
84,asian,Asian,0.106407,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
85,african_american,African American,0.383065,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
86,white,White / Caucasian,0.391932,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
87,hispanic,Hispanic,0.118596,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1664431509
