,code,name,weight,_OS_CREATED_AT,OS_MERCHANT,OS_HANDLE,INFLUENCER_HANDLE,CODE
88,african_american,African American,0.383049,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
89,hispanic,Hispanic,0.118633,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
90,white,White / Caucasian,0.391916,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
91,asian,Asian,0.106402,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_natalii3,1662645760
92,asian,Asian,0.111808,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662974802
93,white,White / Caucasian,0.765644,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662974802
94,african_american,African American,0.043751,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662974802
95,hispanic,Hispanic,0.078797,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662974802
96,white,White / Caucasian,0.766103,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662645439
97,hispanic,Hispanic,0.078244,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662645439
98,asian,Asian,0.111875,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662645439
99,african_american,African American,0.043777,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1662645439
100,white,White / Caucasian,0.765077,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1664431735
101,hispanic,Hispanic,0.079479,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1664431735
102,asian,Asian,0.111725,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1664431735
103,african_american,African American,0.043719,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,livingwithjackie_,1664431735
104,african_american,African American,0.694092,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662645870
105,white,White / Caucasian,0.154243,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662645870
106,asian,Asian,0.098154,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662645870
107,hispanic,Hispanic,0.053511,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662645870
108,asian,Asian,0.098412,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662974949
109,white,White / Caucasian,0.152538,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662974949
110,african_american,African American,0.693801,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662974949
111,hispanic,Hispanic,0.05525,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1662974949
112,white,White / Caucasian,0.142277,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
113,hispanic,Hispanic,0.055796,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
114,asian,Asian,0.09054,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
115,african_american,African American,0.711387,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,officialmsharper,1664431781
116,white,White / Caucasian,0.876332,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
117,asian,Asian,0.101115,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
118,african_american,African American,0.0,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
119,hispanic,Hispanic,0.022552,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662974943
120,white,White / Caucasian,0.876094,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
121,hispanic,Hispanic,0.022818,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
122,asian,Asian,0.101088,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
123,african_american,African American,0.0,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1662645399
124,african_american,African American,0.0,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
125,asian,Asian,0.101116,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
126,hispanic,Hispanic,0.022546,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
127,white,White / Caucasian,0.876338,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,patrianasonia,1664431518
128,white,White / Caucasian,0.771953,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
129,hispanic,Hispanic,0.116113,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
130,asian,Asian,0.057897,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
131,african_american,African American,0.054037,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662645508
132,asian,Asian,0.057897,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
133,african_american,African American,0.054037,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
134,white,White / Caucasian,0.771953,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
135,hispanic,Hispanic,0.116113,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1664431727
136,asian,Asian,0.057897,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
137,african_american,African American,0.054037,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
138,white,White / Caucasian,0.771953,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
139,hispanic,Hispanic,0.116113,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,harpergraemusic,1662974993
140,african_american,African American,0.264125,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
141,asian,Asian,0.112642,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
142,hispanic,Hispanic,0.075562,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
143,white,White / Caucasian,0.547671,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1664431479
144,white,White / Caucasian,0.547678,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
145,hispanic,Hispanic,0.075551,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
146,asian,Asian,0.112643,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
147,african_american,African American,0.264128,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,_lunita,1663087017
148,african_american,African American,0.010389,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662646070
149,white,White / Caucasian,0.862264,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662646070
150,asian,Asian,0.103887,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662646070
151,hispanic,Hispanic,0.02346,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662646070
152,african_american,African American,0.010389,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1664431520
153,asian,Asian,0.103887,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1664431520
154,hispanic,Hispanic,0.02346,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1664431520
155,white,White / Caucasian,0.862264,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1664431520
156,asian,Asian,0.103887,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662974962
157,african_american,African American,0.010389,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662974962
158,white,White / Caucasian,0.862264,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662974962
159,hispanic,Hispanic,0.02346,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,raleighlilith,1662974962
160,african_american,African American,0.060057,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1664431716
161,asian,Asian,0.121934,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1664431716
162,hispanic,Hispanic,0.099145,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1664431716
163,white,White / Caucasian,0.718864,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1664431716
164,white,White / Caucasian,0.718864,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662645519
165,hispanic,Hispanic,0.099145,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662645519
166,asian,Asian,0.121934,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662645519
167,african_american,African American,0.060057,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662645519
168,asian,Asian,0.121935,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662974731
169,african_american,African American,0.060058,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662974731
170,white,White / Caucasian,0.718873,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662974731
171,hispanic,Hispanic,0.099133,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,sarahjpreston,1662974731
172,white,White / Caucasian,0.19602,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1664431527
173,hispanic,Hispanic,0.027159,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1664431527
174,asian,Asian,0.13068,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1664431527
175,african_american,African American,0.646141,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1664431527
176,white,White / Caucasian,0.196018,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662646215
177,african_american,African American,0.646135,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662646215
178,hispanic,Hispanic,0.027168,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662646215
179,asian,Asian,0.130679,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662646215
180,asian,Asian,0.13068,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662974736
181,white,White / Caucasian,0.196019,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662974736
182,african_american,African American,0.646138,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662974736
183,hispanic,Hispanic,0.027164,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,miixeddoll,1662974736
184,asian,Asian,0.086726,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662974910
185,white,White / Caucasian,0.780534,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662974910
186,african_american,African American,0.031537,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662974910
187,hispanic,Hispanic,0.101204,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662974910
188,african_american,African American,0.031537,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1664431836
189,asian,Asian,0.086726,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1664431836
190,hispanic,Hispanic,0.101204,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1664431836
191,white,White / Caucasian,0.780534,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1664431836
192,white,White / Caucasian,0.780534,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662645832
193,hispanic,Hispanic,0.101204,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662645832
194,asian,Asian,0.086726,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662645832
195,african_american,African American,0.031537,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ofc.gaines_,1662645832
196,african_american,African American,0.02605,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662646406
197,white,White / Caucasian,0.807554,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662646406
198,asian,Asian,0.104201,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662646406
199,hispanic,Hispanic,0.062195,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662646406
200,african_american,African American,0.02605,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1664431459
201,asian,Asian,0.104201,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1664431459
202,hispanic,Hispanic,0.062195,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1664431459
203,white,White / Caucasian,0.807554,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1664431459
204,white,White / Caucasian,0.807554,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662974803
205,asian,Asian,0.104201,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662974803
206,african_american,African American,0.02605,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662974803
207,hispanic,Hispanic,0.062195,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,london_dayy,1662974803
208,african_american,African American,0.054163,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1664431547
209,asian,Asian,0.051584,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1664431547
210,hispanic,Hispanic,0.071493,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1664431547
211,white,White / Caucasian,0.82276,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1664431547
212,white,White / Caucasian,0.822357,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662974862
213,asian,Asian,0.051558,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662974862
214,african_american,African American,0.054136,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662974862
215,hispanic,Hispanic,0.071948,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662974862
216,white,White / Caucasian,0.822357,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662645999
217,african_american,African American,0.054136,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662645999
218,hispanic,Hispanic,0.071948,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662645999
219,asian,Asian,0.051558,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,brookegriffin.fit,1662645999
220,white,White / Caucasian,0.691131,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662974939
221,asian,Asian,0.155926,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662974939
222,african_american,African American,0.092713,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662974939
223,hispanic,Hispanic,0.060231,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662974939
224,african_american,African American,0.092713,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662645357
225,white,White / Caucasian,0.691137,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662645357
226,asian,Asian,0.155927,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662645357
227,hispanic,Hispanic,0.060223,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1662645357
228,white,White / Caucasian,0.690941,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1664431514
229,hispanic,Hispanic,0.060489,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1664431514
230,asian,Asian,0.155883,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1664431514
231,african_american,African American,0.092687,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,r4review,1664431514
232,asian,Asian,0.110399,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662974792
233,african_american,African American,0.107415,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662974792
234,white,White / Caucasian,0.638523,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662974792
235,hispanic,Hispanic,0.143664,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662974792
236,white,White / Caucasian,0.638523,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662646005
237,african_american,African American,0.107415,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662646005
238,hispanic,Hispanic,0.143664,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662646005
239,asian,Asian,0.110399,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1662646005
240,african_american,African American,0.107343,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1664431523
241,white,White / Caucasian,0.638096,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1664431523
242,asian,Asian,0.110325,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1664431523
243,hispanic,Hispanic,0.144236,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ferfloresoficial,1664431523
244,white,White / Caucasian,0.692763,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662646128
245,hispanic,Hispanic,0.080101,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662646128
246,asian,Asian,0.090854,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662646128
247,african_american,African American,0.136281,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662646128
248,white,White / Caucasian,0.692814,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662975292
249,asian,Asian,0.090861,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662975292
250,african_american,African American,0.136291,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662975292
251,hispanic,Hispanic,0.080034,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1662975292
252,african_american,African American,0.136291,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1664432512
253,white,White / Caucasian,0.692814,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1664432512
254,asian,Asian,0.090861,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1664432512
255,hispanic,Hispanic,0.080034,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,erikachristiansen,1664432512
256,white,White / Caucasian,0.759806,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662646152
257,african_american,African American,0.060302,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662646152
258,hispanic,Hispanic,0.083409,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662646152
259,asian,Asian,0.096483,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662646152
260,white,White / Caucasian,0.759806,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1664431779
261,hispanic,Hispanic,0.083409,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1664431779
262,asian,Asian,0.096483,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1664431779
263,african_american,African American,0.060302,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1664431779
264,asian,Asian,0.096483,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662975243
265,white,White / Caucasian,0.759806,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662975243
266,african_american,African American,0.060302,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662975243
267,hispanic,Hispanic,0.083409,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,goodboy_zax,1662975243
268,white,White / Caucasian,0.186383,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662974826
269,asian,Asian,0.084173,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662974826
270,african_american,African American,0.70044,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662974826
271,hispanic,Hispanic,0.029004,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662974826
272,african_american,African American,0.700545,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1664431736
273,white,White / Caucasian,0.186411,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1664431736
274,asian,Asian,0.084186,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1664431736
275,hispanic,Hispanic,0.028858,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1664431736
0,african_american,African American,0.734892,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662645578
1,hispanic,Hispanic,0.026268,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662645578
2,white,White / Caucasian,0.165351,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662645578
3,asian,Asian,0.073489,2022-10-21 11:05:17.701729,Hereafter,from_hereafter,ashakosh,1662645578
